Date,Tourney,Winner_name,Loser_name,Mrkt_Open_Time,W_MrkOp_odds,L_MrkOp_odds,Mrkt_Cls_Time,W_MrkCl_odds,L_MrkCl_odds,Curr_Mrkt_Time,W_Max_odds,Curr_Mrkt_Time,L_Max_odds
20150524,Roland Garros,Jerzy Janowicz,Maxime Hamou,20150523 0055,1.29,4.5,20150526 0815,1.25,4.9,20150523 0055,1.29,20150524 1418,5.2
20150524,Roland Garros,Leonardo Mayer,Jiri Vesely,20150524 0528,1.69,2.46,20150526 0857,1.69,2.48,20150526 0817,1.73,20150525 1405,2.72
20150524,Roland Garros,Viktor Troicki,Jan Lennard Struff,20150523 1621,1.38,3.6,20150525 1420,1.32,4.1,20150523 1621,1.38,20150525 1331,4.3
20150524,Roland Garros,Simone Bolelli,Steve Darcis,20150523 1919,1.24,5.2,20150525 1437,1.21,5.6,20150523 1919,1.24,20150524 1910,6.4
20150524,Roland Garros,Daniel Gimeno Traver,Joao Souza,20150523 1538,1.48,3.05,20150526 0900,1.44,3.35,20150523 1538,1.48,20150526 0829,3.75
20150524,Roland Garros,Kei Nishikori,Paul Henri Mathieu,20150523 1653,1.04,26.0,20150524 1240,1.03,34.0,20150523 1653,1.04,20150524 1240,34.0
20150524,Roland Garros,Thomaz Bellucci,Marinko Matosevic,20150523 2158,1.19,6.2,20150525 1136,1.12,9.4,20150523 2158,1.19,20150525 1136,9.4
20150524,Roland Garros,Benjamin Becker,Ruben Bemelmans,20150522 1712,1.84,2.2,20150525 0900,1.97,2.06,20150525 0854,1.99,20150524 2108,2.36
20150524,Roland Garros,Fernando Verdasco,Taro Daniel,20150523 0058,1.17,7.2,20150525 1017,1.14,8.0,20150523 1620,1.19,20150525 1017,8.0
20150524,Roland Garros,Roberto Bautista Agut,Florian Mayer,20150523 1450,1.19,6.2,20150524 0853,1.14,8.8,20150523 1508,1.2,20150524 0853,8.8
20150524,Roland Garros,Lukas Rosol,Elias Ymer,20150523 1248,1.54,2.66,20150524 0857,1.5,3.0,20150524 0156,1.6,20150523 2105,3.1
20150524,Roland Garros,Juan Monaco,Federico Delbonis,20150523 1604,1.8,2.24,20150525 0851,1.73,2.34,20150524 2103,1.83,20150525 0719,2.46
20150524,Roland Garros,Teymuraz Gabashvili,Feliciano Lopez,20150523 1533,2.38,1.72,20150525 0859,2.44,1.69,20150525 0618,2.62,20150524 2022,1.8
20150524,Roland Garros,Dudi Sela,Mikhail Kukushkin,20150524 1144,10.0,1.11,20150524 1451,10.0,1.11,20150524 1144,10.0,20150524 1144,1.11
20150524,Roland Garros,Philipp Kohlschreiber,Go Soeda,20150524 0729,1.05,19.5,20150524 0855,1.04,22.0,20150524 0729,1.05,20150524 0855,22.0
20150524,Roland Garros,Fabio Fognini,Tatsuma Ito,20150524 2208,1.05,20.0,20150525 0834,1.04,21.0,20150524 2208,1.05,20150525 0808,24.0
20150524,Roland Garros,Benoit Paire,Gastao Elias,20150523 1531,1.54,2.84,20150525 1040,1.48,3.1,20150523 1531,1.54,20150525 1027,3.4
20150524,Roland Garros,Radek Stepanek,Ivan Dodig,20150524 0855,3.1,1.48,20150525 0850,3.25,1.44,20150524 1930,3.35,20150525 0735,1.5
20150524,Roland Garros,Tomas Berdych,Yoshihito Nishioka,20150525 0052,1.01,60.0,20150525 0831,1.02,65.0,20150525 0831,1.02,20150525 0831,65.0
20150524,Roland Garros,Stanislas Wawrinka,Marsel Ilhan,20150523 2351,1.03,30.0,20150524 1034,1.04,27.0,20150524 0821,1.04,20150524 1029,32.0
20150524,Roland Garros,Dusan Lajovic,Maximo Gonzalez,20150524 0131,1.32,4.1,20150524 1253,1.3,4.2,20150524 0131,1.32,20150524 0923,4.5
20150524,Roland Garros,Sergiy Stakhovsky,Ricardas Berankis,20150524 1331,1.64,2.56,20150525 1024,1.65,2.52,20150525 0707,1.75,20150524 1929,2.66
20150524,Roland Garros,Steve Johnson,Guillermo Garcia Lopez,20150522 1714,4.5,1.28,20150524 1401,5.6,1.2,20150524 1218,5.7,20150522 1714,1.28
20150524,Roland Garros,Ernests Gulbis,Igor Sijsling,20150523 0058,1.47,3.15,20150524 1211,1.37,3.7,20150523 0058,1.47,20150523 2127,3.9
20150524,Roland Garros,Nicolas Mahut,Kimmer Coppejans,20150523 0708,3.15,1.47,20150524 1216,3.4,1.41,20150524 1216,3.4,20150523 1654,1.5
20150524,Roland Garros,Martin Klizan,Francis Tiafoe,20150524 0632,1.28,4.6,20150525 0838,1.2,6.2,20150524 0632,1.28,20150525 0838,6.2
20150524,Roland Garros,Gilles Simon,Lucas Pouille,20150522 2245,1.33,4.0,20150525 1126,1.41,3.5,20150524 0148,1.44,20150522 2304,4.2
20150524,Roland Garros,Gael Monfils,Edouard Roger Vasselin,20150524 0413,1.12,9.0,20150525 1345,1.09,11.0,20150524 0413,1.12,20150525 0040,12.5
20150524,Roland Garros,Diego Sebastian Schwartzman,Andreas Haider Maurer,20150523 0056,1.66,2.52,20150525 1421,1.6,2.8,20150523 0056,1.66,20150525 1130,3.0
20150524,Roland Garros,Dominic Thiem,Aljaz Bedene,20150523 0057,1.55,2.82,20150525 1108,1.48,3.1,20150523 1519,1.58,20150524 2303,3.3
20150524,Roland Garros,Pablo Cuevas,Samuel Groth,20150523 1542,1.13,8.6,20150525 0233,1.1,11.0,20150523 1542,1.13,20150523 1921,11.0
20150524,Roland Garros,Marcos Baghdatis,Ivo Karlovic,20150523 1248,2.2,1.75,20150524 1007,2.14,1.87,20150523 1248,2.2,20150524 0443,1.98
20150524,Roland Garros,Damir Dzumhur,Mikhail Youzhny,20150523 0057,2.24,1.81,20150524 0857,2.3,1.77,20150523 1320,2.48,20150523 0057,1.81
20150524,Roland Garros,Marcel Granollers,Matthias Bachinger,20150523 1723,1.46,3.15,20150524 1012,1.52,2.94,20150524 1012,1.52,20150524 0930,3.35
20150524,Roland Garros,Roger Federer,Alejandro Falla,20150524 0847,1.03,42.0,20150524 1033,1.02,60.0,20150524 0847,1.03,20150524 1033,60.0
20150524,Roland Garros,Novak Djokovic,Gilles Muller,20150528 1113,1.02,75.0,20150528 1404,1.01,100.0,20150528 1113,1.02,20150528 1159,100.0
20150524,Roland Garros,Thanasi Kokkinakis,Bernard Tomic,20150525 1929,1.65,2.52,20150528 1015,1.59,2.68,20150526 2133,1.69,20150527 1914,2.74
20150524,Roland Garros,Richard Gasquet,Carlos Berlocq,20150527 1851,1.13,8.8,20150528 1559,1.13,8.8,20150528 1046,1.14,20150527 2101,9.2
20150524,Roland Garros,Kevin Anderson,Yen Hsun Lu,20150526 2124,1.16,7.2,20150528 1528,1.13,8.6,20150526 2124,1.16,20150528 1507,9.2
20150524,Roland Garros,Jack Sock,Pablo Carreno Busta,20150526 2053,1.5,3.0,20150528 1450,1.4,3.4,20150526 2053,1.5,20150528 1315,3.5
20150524,Roland Garros,Borna Coric,Tommy Robredo,20150526 0044,2.86,1.53,20150528 1344,3.6,1.41,20150528 1041,3.75,20150526 0044,1.53
20150524,Roland Garros,Andrey Kuznetsov,Jurgen Melzer,20150526 0734,1.65,2.54,20150528 1124,1.44,3.25,20150526 1521,1.66,20150528 1124,3.25
20150524,Roland Garros,Rafael Nadal,Nicolas Almagro,20150526 2154,1.1,11.0,20150528 1115,1.08,14.0,20150527 0849,1.11,20150528 1100,15.0
20150524,Roland Garros,Andy Murray,Joao Sousa,20150527 2134,1.04,30.0,20150528 1357,1.03,28.0,20150527 2134,1.04,20150527 2134,30.0
20150524,Roland Garros,David Goffin,Santiago Giraldo,20150525 1810,1.42,3.4,20150528 1119,1.3,4.3,20150525 1810,1.42,20150528 0820,4.4
20150524,Roland Garros,Jeremy Chardy,John Isner,20150526 2000,2.82,1.55,20150528 1354,2.92,1.5,20150528 1232,3.0,20150528 0129,1.63
20150524,Roland Garros,Marin Cilic,Andrea Arnaboldi,20150526 2216,1.11,10.0,20150528 0857,1.06,16.0,20150526 2216,1.11,20150528 0856,16.5
20150524,Roland Garros,Leonardo Mayer,Jerzy Janowicz,20150526 2024,1.41,3.4,20150528 0856,1.36,3.8,20150526 2024,1.41,20150528 0730,4.2
20150524,Roland Garros,Simone Bolelli,Viktor Troicki,20150526 0226,1.91,2.1,20150528 1516,1.7,2.44,20150526 0226,1.91,20150528 1502,2.56
20150524,Roland Garros,David Ferrer,Daniel Gimeno Traver,20150527 1831,1.03,32.0,20150528 1642,1.04,26.0,20150528 1641,1.05,20150527 1831,32.0
20150524,Roland Garros,Kei Nishikori,Thomaz Bellucci,20150525 1719,1.15,7.6,20150527 1020,1.14,7.6,20150527 0958,1.16,20150527 0745,8.8
20150524,Roland Garros,Benjamin Becker,Fernando Verdasco,20150525 1707,13.5,1.08,20150527 0839,18.5,1.06,20150527 0839,18.5,20150525 1707,1.08
20150524,Roland Garros,Lukas Rosol,Roberto Bautista Agut,20150524 2059,4.8,1.27,20150527 1032,6.0,1.2,20150527 1032,6.0,20150524 2059,1.27
20150524,Roland Garros,Teymuraz Gabashvili,Juan Monaco,20150525 1841,3.4,1.42,20150527 1019,3.25,1.46,20150526 1822,3.7,20150527 0712,1.46
20150524,Roland Garros,Pablo Andujar,Philipp Kohlschreiber,20150525 1855,2.88,1.53,20150527 1552,3.15,1.46,20150527 0855,3.4,20150525 2106,1.55
20150524,Roland Garros,Benoit Paire,Fabio Fognini,20150525 1711,3.75,1.36,20150527 1206,4.6,1.28,20150527 1206,4.6,20150525 1711,1.36
20150524,Roland Garros,Tomas Berdych,Radek Stepanek,20150526 2034,1.04,26.0,20150527 1340,1.05,22.0,20150527 1229,1.06,20150526 2034,26.0
20150524,Roland Garros,Stanislas Wawrinka,Dusan Lajovic,20150526 0154,1.11,10.0,20150527 0853,1.13,8.4,20150527 0844,1.14,20150527 0700,11.5
20150524,Roland Garros,Steve Johnson,Sergiy Stakhovsky,20150526 0835,1.67,2.48,20150527 0853,1.67,2.52,20150527 0834,1.77,20150527 0853,2.52
20150524,Roland Garros,Nicolas Mahut,Ernests Gulbis,20150525 1843,5.0,1.25,20150527 1126,5.3,1.23,20150526 2329,5.4,20150526 0158,1.26
20150524,Roland Garros,Gilles Simon,Martin Klizan,20150526 0930,1.66,2.52,20150527 0856,1.7,2.42,20150527 0854,1.72,20150527 0224,2.8
20150524,Roland Garros,Gael Monfils,Diego Sebastian Schwartzman,20150526 0025,1.2,6.0,20150527 1323,1.13,8.8,20150526 0025,1.2,20150527 1238,9.2
20150524,Roland Garros,Pablo Cuevas,Dominic Thiem,20150525 2054,2.1,1.91,20150527 0957,2.0,2.0,20150527 0602,2.14,20150526 0914,2.04
20150524,Roland Garros,Damir Dzumhur,Marcos Baghdatis,20150526 0740,2.46,1.69,20150527 1003,2.16,1.84,20150527 0554,2.52,20150527 0855,1.87
20150524,Roland Garros,Roger Federer,Marcel Granollers,20150525 2050,1.04,30.0,20150527 1014,1.02,42.0,20150525 2050,1.04,20150527 1014,42.0
20150524,Roland Garros,Novak Djokovic,Thanasi Kokkinakis,20150529 0101,1.02,50.0,20150530 1029,1.02,42.0,20150529 0101,1.02,20150530 0625,90.0
20150524,Roland Garros,Richard Gasquet,Kevin Anderson,20150529 1216,1.4,3.5,20150530 1225,1.31,4.2,20150529 1216,1.4,20150529 2041,4.3
20150524,Roland Garros,Jack Sock,Borna Coric,20150528 2021,1.54,2.86,20150530 1227,1.48,3.0,20150528 2113,1.56,20150530 0906,3.1
20150524,Roland Garros,Rafael Nadal,Andrey Kuznetsov,20150530 1118,1.02,48.0,20150530 1237,1.02,50.0,20150530 1214,1.03,20150530 1129,50.0
20150524,Roland Garros,Andy Murray,Nick Kyrgios,20150528 1840,1.14,8.0,20150530 0902,1.13,9.2,20150529 0621,1.15,20150528 1927,9.4
20150524,Roland Garros,Jeremy Chardy,David Goffin,20150528 2210,2.9,1.53,20150530 1031,2.66,1.61,20150528 2210,2.9,20150530 0929,1.63
20150524,Roland Garros,Marin Cilic,Leonardo Mayer,20150528 1333,1.46,3.2,20150530 0859,1.74,2.36,20150530 0117,1.75,20150528 1333,3.2
20150524,Roland Garros,David Ferrer,Simone Bolelli,20150528 1926,1.05,21.0,20150530 1233,1.1,11.0,20150530 0739,1.1,20150528 1926,21.0
20150524,Roland Garros,Teymuraz Gabashvili,Lukas Rosol,20150528 0013,2.28,1.78,20150529 0856,2.04,1.97,20150528 2204,2.44,20150529 0856,1.97
20150524,Roland Garros,Tomas Berdych,Benoit Paire,20150527 1952,1.11,10.0,20150529 1422,1.12,9.4,20150529 1350,1.12,20150528 1723,12.0
20150524,Roland Garros,Stanislas Wawrinka,Steve Johnson,20150527 2119,1.13,8.6,20150529 1240,1.11,9.4,20150527 2119,1.13,20150529 0800,10.0
20150524,Roland Garros,Gilles Simon,Nicolas Mahut,20150527 1703,1.32,4.1,20150529 1032,1.13,8.8,20150527 1703,1.32,20150529 0722,9.2
20150524,Roland Garros,Gael Monfils,Pablo Cuevas,20150528 1630,1.41,3.45,20150529 1459,1.46,3.15,20150529 1310,1.46,20150529 0218,3.7
20150524,Roland Garros,Roger Federer,Damir Dzumhur,20150527 1843,1.02,50.0,20150529 1153,1.02,55.0,20150527 1843,1.02,20150529 0824,60.0
20150524,Roland Garros,Novak Djokovic,Richard Gasquet,20150530 1701,1.06,21.0,20150601 1518,1.03,28.0,20150530 1706,1.07,20150601 1507,32.0
20150524,Roland Garros,Rafael Nadal,Jack Sock,20150530 1615,1.08,13.5,20150601 1413,1.1,11.0,20150531 0605,1.11,20150530 1615,13.5
20150524,Roland Garros,Andy Murray,Jeremy Chardy,20150530 1330,1.14,8.0,20150601 1056,1.11,10.5,20150530 1835,1.15,20150601 1048,11.0
20150524,Roland Garros,David Ferrer,Marin Cilic,20150530 2203,1.43,3.35,20150601 1002,1.39,3.65,20150531 0959,1.46,20150601 0004,3.75
20150524,Roland Garros,Kei Nishikori,Teymuraz Gabashvili,20150529 1314,1.1,11.5,20150531 1351,1.11,9.8,20150530 1935,1.14,20150529 1519,13.5
20150524,Roland Garros,Stanislas Wawrinka,Gilles Simon,20150529 1746,1.47,3.15,20150531 1611,1.33,3.9,20150529 1906,1.5,20150531 1610,3.95
20150524,Roland Garros,Roger Federer,Gael Monfils,20150529 2119,1.44,3.25,20150531 1721,1.38,3.6,20150529 2119,1.44,20150531 1404,3.75
20150524,Roland Garros,Novak Djokovic,Rafael Nadal,20150601 1737,1.42,3.5,20150603 1339,1.39,3.5,20150601 2033,1.44,20150603 0743,3.55
20150524,Roland Garros,Andy Murray,David Ferrer,20150601 1717,1.55,2.82,20150603 1413,1.64,2.58,20150603 1210,1.64,20150601 2108,3.0
20150524,Roland Garros,Stanislas Wawrinka,Roger Federer,20150601 1825,3.05,1.48,20150602 1414,3.1,1.46,20150601 2201,3.2,20150602 1130,1.55
20150524,Roland Garros,Novak Djokovic,Andy Murray,20150603 1746,1.26,4.8,20150605 1453,1.2,6.0,20150603 1746,1.26,20150605 1333,6.2
20150524,Roland Garros,Stanislas Wawrinka,Jo Wilfried Tsonga,20150602 1815,1.7,2.42,20150605 1111,1.51,2.94,20150602 1815,1.7,20150605 0939,3.45
20150524,Roland Garros,Stanislas Wawrinka,Novak Djokovic,20150606 1244,6.8,1.17,20150607 1305,6.8,1.17,20150607 1248,7.2,20150606 2056,1.18
20150517,Nice,James Duckworth,Francis Tiafoe,20150518 1803,1.74,2.34,20150519 0907,1.58,2.6,20150518 1803,1.74,20150519 0813,2.78
20150517,Nice,Borna Coric,Samuel Groth,20150517 2355,1.5,3.0,20150518 1206,1.51,3.0,20150518 1202,1.56,20150518 1042,3.25
20150517,Nice,Gianni Mina,Bernard Tomic,20150517 2236,4.3,1.31,20150519 0905,6.2,1.17,20150519 0209,8.4,20150517 2236,1.31
20150517,Nice,Lucas Pouille,Tim Smyczek,20150517 0604,1.53,2.88,20150519 1139,1.43,3.35,20150517 0604,1.53,20150519 1139,3.35
20150517,Nice,Sam Querrey,Ruben Bemelmans,20150517 1823,1.32,4.1,20150518 1035,1.27,4.7,20150517 2115,1.33,20150518 1035,4.7
20150517,Nice,Juan Monaco,Benoit Paire,20150516 2038,1.35,3.85,20150517 1418,1.42,3.4,20150517 1408,1.45,20150516 2038,3.85
20150517,Nice,Nick Kyrgios,Mikhail Kukushkin,20150517 0603,1.58,2.72,20150519 1009,1.39,3.45,20150517 1010,1.6,20150519 1009,3.45
20150517,Nice,Alexandr Dolgopolov,Sergiy Stakhovsky,20150517 1333,1.37,3.7,20150519 1324,1.31,4.1,20150517 1333,1.37,20150519 1323,4.2
20150517,Nice,Dusan Lajovic,Jack Sock,20150517 0040,2.66,1.6,20150519 1127,3.35,1.42,20150519 1127,3.35,20150517 0040,1.6
20150517,Nice,Pablo Carreno Busta,Maxime Hamou,20150517 1216,1.22,5.4,20150517 1216,1.22,5.4,20150517 1216,1.22,20150517 1216,5.4
20150517,Nice,Steve Johnson,Michael Venus,20150517 1734,1.17,6.8,20150518 0907,1.16,7.6,20150517 1734,1.17,20150518 0733,9.2
20150517,Nice,James Duckworth,Quentin Halys,20150520 1539,1.5,3.05,20150520 1539,1.5,3.05,20150520 1539,1.5,20150520 1539,3.05
20150517,Nice,Borna Coric,Gianni Mina,20150519 1822,1.15,7.6,20150520 1259,1.19,6.2,20150520 1225,1.2,20150519 1822,7.6
20150517,Nice,Leonardo Mayer,Lucas Pouille,20150519 1820,1.44,3.25,20150520 0911,1.46,3.1,20150520 0900,1.48,20150520 0628,3.75
20150517,Nice,Juan Monaco,Sam Querrey,20150518 1847,1.47,3.15,20150519 1529,1.52,2.92,20150519 1340,1.55,20150518 1847,3.15
20150517,Nice,Ernests Gulbis,Alexandr Dolgopolov,20150519 1826,2.68,1.59,20150520 1236,3.0,1.5,20150520 1045,3.1,20150519 1826,1.59
20150517,Nice,Dusan Lajovic,Pablo Carreno Busta,20150519 1731,2.3,1.75,20150520 1109,2.06,1.94,20150519 1731,2.3,20150520 1030,1.96
20150517,Nice,John Isner,Steve Johnson,20150518 2320,1.3,4.3,20150519 1315,1.33,4.0,20150519 0943,1.34,20150519 0557,4.8
20150517,Nice,Borna Coric,James Duckworth,20150521 0438,1.36,3.75,20150521 1539,1.37,3.6,20150521 0914,1.38,20150521 0438,3.75
20150517,Nice,Leonardo Mayer,Juan Monaco,20150520 1754,2.62,1.61,20150521 1341,2.82,1.54,20150521 1338,2.86,20150521 1120,1.65
20150517,Nice,Dominic Thiem,Ernests Gulbis,20150520 1749,1.75,2.32,20150521 1135,1.75,2.34,20150521 1105,1.76,20150521 0638,2.58
20150517,Nice,John Isner,Dusan Lajovic,20150520 1533,1.45,3.25,20150521 0950,1.42,3.4,20150520 1533,1.45,20150521 0424,4.0
20150517,Nice,Leonardo Mayer,Borna Coric,20150521 2103,1.61,2.62,20150522 1426,1.45,3.15,20150521 2103,1.61,20150522 1408,3.15
20150517,Nice,Dominic Thiem,John Isner,20150521 1848,2.72,1.58,20150522 1236,2.56,1.63,20150522 0333,2.8,20150522 1202,1.68
20150517,Nice,Dominic Thiem,Leonardo Mayer,20150522 1724,1.79,2.28,20150523 1237,1.84,2.18,20150523 1122,1.91,20150522 1851,2.3
20150517,Geneva,Lukas Rosol,Yen Hsun Lu,20150517 2248,1.22,5.6,20150519 1120,1.19,6.0,20150517 2248,1.22,20150519 0128,6.4
20150517,Geneva,Federico Delbonis,Teymuraz Gabashvili,20150516 2039,1.46,3.15,20150519 1013,1.53,2.86,20150519 0950,1.54,20150517 2248,3.3
20150517,Geneva,Adrian Mannarino,Carlos Berlocq,20150517 2248,2.38,1.73,20150519 1335,2.82,1.53,20150519 1331,3.0,20150517 2248,1.73
20150517,Geneva,Jurgen Melzer,Damir Dzumhur,20150517 2248,2.8,1.56,20150518 1152,2.92,1.52,20150518 1137,2.96,20150517 2355,1.6
20150517,Geneva,Joao Sousa,Joao Souza,20150516 1730,1.62,2.6,20150518 0958,1.6,2.64,20150517 0003,1.75,20150518 0808,2.74
20150517,Geneva,Thomaz Bellucci,Marcos Baghdatis,20150516 1002,1.55,2.82,20150518 1530,1.28,4.7,20150516 1002,1.55,20150518 1514,4.8
20150517,Geneva,Denis Istomin,Janko Tipsarevic,20150517 1305,2.46,1.68,20150519 1005,2.78,1.55,20150519 0920,3.1,20150517 1305,1.68
20150517,Geneva,Mikhail Youzhny,Jan Lennard Struff,20150517 2248,1.95,2.18,20150518 1325,2.0,1.98,20150518 1142,2.06,20150517 2248,2.18
20150517,Geneva,Santiago Giraldo,Ricardas Berankis,20150516 2234,1.42,3.35,20150517 1353,1.48,3.0,20150517 1328,1.49,20150517 0440,3.55
20150517,Geneva,Andrey Rublev,Jarkko Nieminen,20150516 1001,1.99,2.02,20150517 1202,2.18,1.84,20150517 1112,2.3,20150516 1001,2.02
20150517,Geneva,Stanislas Wawrinka,Lukas Rosol,20150519 1644,1.31,4.3,20150520 1420,1.17,6.8,20150519 1644,1.31,20150519 2117,8.2
20150517,Geneva,Federico Delbonis,Andrey Kuznetsov,20150519 1519,1.6,2.68,20150520 0955,1.62,2.64,20150519 1945,1.68,20150519 1733,2.76
20150517,Geneva,Pablo Andujar,Adrian Mannarino,20150519 1945,1.37,3.7,20150520 1149,1.4,3.5,20150519 2113,1.47,20150519 1945,3.7
20150517,Geneva,Joao Sousa,Jurgen Melzer,20150518 1815,1.63,2.42,20150520 1008,1.47,3.1,20150518 2011,1.64,20150520 0750,3.25
20150517,Geneva,Thomaz Bellucci,Denis Istomin,20150519 1533,1.38,3.65,20150520 1130,1.44,3.25,20150520 0216,1.58,20150519 1533,3.65
20150517,Geneva,Santiago Giraldo,Mikhail Youzhny,20150518 1946,1.67,2.5,20150519 1116,1.66,2.48,20150519 0409,1.71,20150518 2040,2.68
20150517,Geneva,Marin Cilic,Andrey Rublev,20150517 2333,1.34,3.95,20150519 1557,1.29,4.3,20150517 2333,1.34,20150519 0133,5.2
20150517,Geneva,Federico Delbonis,Stanislas Wawrinka,20150520 2201,4.3,1.31,20150521 1656,4.2,1.31,20150521 0148,4.5,20150521 1619,1.33
20150517,Geneva,Joao Sousa,Pablo Andujar,20150520 1649,2.48,1.68,20150521 1405,3.0,1.5,20150521 1352,3.05,20150520 1828,1.69
20150517,Geneva,Santiago Giraldo,Marin Cilic,20150519 2118,3.25,1.49,20150521 1010,3.6,1.39,20150521 0530,3.75,20150519 2118,1.49
20150517,Geneva,Joao Sousa,Federico Delbonis,20150521 1948,2.68,1.55,20150522 1408,3.6,1.38,20150522 1408,3.6,20150521 1957,1.57
20150517,Geneva,Thomaz Bellucci,Santiago Giraldo,20150521 1633,1.76,2.32,20150522 1005,1.57,2.76,20150521 1642,1.81,20150522 0933,2.94
20150517,Geneva,Thomaz Bellucci,Joao Sousa,20150522 1705,1.48,3.1,20150523 1325,1.42,3.4,20150522 1705,1.48,20150523 1218,3.65
20150510,Rome Masters,Nicolas Almagro,Luca Vanni,20150510 0025,1.24,5.0,20150510 1352,1.26,4.8,20150510 1248,1.28,20150510 0846,5.3
20150510,Rome Masters,Thomaz Bellucci,Diego Sebastian Schwartzman,20150511 0830,1.85,2.18,20150512 0913,1.81,2.2,20150512 0855,1.87,20150512 0611,2.44
20150510,Rome Masters,Roberto Bautista Agut,Marcel Granollers,20150509 2223,1.34,3.9,20150512 1407,1.34,4.0,20150509 2223,1.34,20150512 0756,4.6
20150510,Rome Masters,Feliciano Lopez,Nick Kyrgios,20150511 0656,2.78,1.56,20150512 1110,3.0,1.49,20150512 1109,3.05,20150511 0656,1.56
20150510,Rome Masters,Viktor Troicki,Bernard Tomic,20150510 1950,1.64,2.48,20150512 1220,1.86,2.16,20150512 0958,1.88,20150511 0946,2.6
20150510,Rome Masters,Jiri Vesely,Ernests Gulbis,20150509 2105,1.86,2.14,20150510 1520,1.8,2.2,20150509 2105,1.86,20150510 1404,2.38
20150510,Rome Masters,Jeremy Chardy,Lukas Rosol,20150510 0553,1.92,2.08,20150510 1312,1.93,2.06,20150510 0737,1.98,20150510 1212,2.12
20150510,Rome Masters,David Goffin,Andrea Arnaboldi,20150511 1010,1.14,8.0,20150512 1252,1.12,9.2,20150511 1010,1.14,20150511 2353,10.0
20150510,Rome Masters,Alexandr Dolgopolov,Martin Klizan,20150511 1540,1.48,3.1,20150512 1107,1.48,3.25,20150512 1043,1.49,20150512 0519,3.3
20150510,Rome Masters,Richard Gasquet,Thomas Fabbiano,20150510 1940,1.12,9.4,20150511 1708,1.07,14.0,20150510 1940,1.12,20150511 0916,17.0
20150510,Rome Masters,Juan Monaco,Dusan Lajovic,20150510 2259,1.45,3.05,20150511 1301,1.62,2.66,20150511 1301,1.62,20150511 0842,3.2
20150510,Rome Masters,Dominic Thiem,Simone Bolelli,20150510 1944,2.52,1.65,20150511 1426,2.44,1.69,20150510 1944,2.52,20150510 2349,1.72
20150510,Rome Masters,Gilles Simon,Jack Sock,20150509 2040,2.0,2.0,20150511 0912,2.04,1.96,20150511 0901,2.04,20150511 0800,2.22
20150510,Rome Masters,John Isner,Joao Sousa,20150510 2043,1.32,3.85,20150511 1157,1.3,4.5,20150510 2055,1.34,20150511 0835,4.6
20150510,Rome Masters,Leonardo Mayer,Federico Gaio,20150510 1131,1.13,8.6,20150510 1212,1.12,9.2,20150510 1131,1.13,20150510 1212,9.2
20150510,Rome Masters,Marsel Ilhan,Adrian Mannarino,20150510 1900,2.2,1.83,20150511 1436,2.06,1.93,20150510 1900,2.2,20150511 0644,2.2
20150510,Rome Masters,Matteo Donati,Santiago Giraldo,20150510 0300,6.0,1.19,20150510 0850,6.4,1.17,20150510 0850,6.4,20150510 0300,1.19
20150510,Rome Masters,Fabio Fognini,Steve Johnson,20150510 2103,1.37,3.7,20150511 1736,1.3,4.2,20150510 2103,1.37,20150511 1711,4.6
20150510,Rome Masters,Grigor Dimitrov,Jerzy Janowicz,20150510 0506,1.21,5.7,20150511 1004,1.18,6.8,20150510 0506,1.21,20150511 0902,6.8
20150510,Rome Masters,Kevin Anderson,Florian Mayer,20150510 0929,1.45,3.2,20150510 0929,1.45,3.2,20150510 0929,1.45,20150510 0929,3.2
20150510,Rome Masters,Philipp Kohlschreiber,Donald Young,20150510 2048,1.2,6.0,20150511 1032,1.16,6.8,20150510 2048,1.2,20150511 0541,6.8
20150510,Rome Masters,Pablo Cuevas,Paolo Lorenzi,20150510 1914,1.21,5.7,20150511 1548,1.15,7.8,20150510 1914,1.21,20150511 1524,8.2
20150510,Rome Masters,Novak Djokovic,Nicolas Almagro,20150512 0717,1.04,26.0,20150512 1409,1.05,22.0,20150512 0817,1.05,20150512 0717,26.0
20150510,Rome Masters,Thomaz Bellucci,Roberto Bautista Agut,20150513 0556,3.5,1.4,20150513 1312,3.35,1.42,20150513 1015,3.6,20150513 0743,1.43
20150510,Rome Masters,Viktor Troicki,Feliciano Lopez,20150512 1840,2.2,1.83,20150513 1711,2.2,1.83,20150513 1615,2.26,20150512 2102,1.89
